ID,Type,Submit Time,Start Time,End Time,Wait Time,Makespan,Turnaround Time,Status
61,rigid,1630,1630,7044,0,5414,5414,completed
62,rigid,1641,1641,4397,0,2756,2756,completed
63,rigid,1681,1681,2413,0,732,732,completed
64,rigid,1681,1681,2152,0,471,471,completed
65,rigid,1698,1698,3176,0,1478,1478,completed
66,rigid,1723,1723,4522,0,2799,2799,completed
67,rigid,1942,1942,7501,0,5559,5559,completed
68,rigid,1942,1942,8240,0,6298,6298,completed
69,rigid,1942,1942,7115,0,5173,5173,completed
70,rigid,1942,1942,5959,0,4017,4017,completed
71,rigid,1942,1942,5159,0,3217,3217,completed
72,rigid,1942,1942,7745,0,5803,5803,completed
73,rigid,1942,1942,8280,0,6338,6338,completed
74,rigid,1942,1942,5995,0,4053,4053,completed
75,rigid,1942,1942,6577,0,4635,4635,completed
76,rigid,1942,1942,6689,0,4747,4747,completed
77,rigid,1942,1942,7017,0,5075,5075,completed
78,rigid,1942,1942,5848,0,3906,3906,completed
79,rigid,1942,1942,7076,0,5134,5134,completed
80,rigid,1942,1942,5987,0,4045,4045,completed
81,rigid,1942,1942,5276,0,3334,3334,completed
82,rigid,1942,1942,6696,0,4754,4754,completed
83,rigid,2029,2029,2359,0,330,330,completed
84,rigid,2029,2029,2744,0,715,715,completed
85,rigid,2423,2423,5015,0,2592,2592,completed
86,rigid,2459,2459,24902,0,22443,22443,completed
87,rigid,2616,2616,4109,0,1493,1493,completed
88,rigid,3359,3359,3964,0,605,605,completed
89,rigid,3359,3359,3972,0,613,613,completed
90,rigid,3359,3359,3919,0,560,560,completed
91,rigid,3359,3359,3853,0,494,494,completed
92,rigid,3359,3359,3947,0,588,588,completed
93,rigid,3359,3359,4022,0,663,663,completed
94,rigid,3359,3359,4039,0,680,680,completed
95,rigid,3359,3359,3965,0,606,606,completed
96,rigid,3359,3359,3967,0,608,608,completed
97,rigid,3359,3359,4015,0,656,656,completed
98,rigid,3359,3359,3993,0,634,634,completed
99,rigid,3359,3359,3902,0,543,543,completed
100,rigid,3359,3359,4871,0,1512,1512,completed
101,rigid,3360,3360,4834,0,1474,1474,completed
102,rigid,3382,3382,6838,0,3456,3456,completed
103,rigid,3385,3385,4028,0,643,643,completed
104,rigid,3385,3385,3999,0,614,614,completed
105,rigid,3385,3385,3933,0,548,548,completed
106,rigid,3385,3385,3989,0,604,604,completed
107,rigid,3385,3385,3976,0,591,591,completed
108,rigid,3385,3385,3974,0,589,589,completed
109,rigid,3385,3385,4042,0,657,657,completed
110,rigid,3385,3421,4022,36,601,637,completed
111,rigid,3385,3421,3991,36,570,606,completed
112,rigid,3385,3421,4043,36,622,658,completed
113,rigid,3385,3421,4031,36,610,646,completed
114,rigid,3385,3853,4447,468,594,1062,completed
115,rigid,3393,3902,4626,509,724,1233,completed
116,rigid,3393,3919,4640,526,721,1247,completed
117,rigid,3393,3933,4616,540,683,1223,completed
118,rigid,3393,3947,4655,554,708,1262,completed
119,rigid,3393,3964,4695,571,731,1302,completed
120,rigid,3393,3965,4665,572,700,1272,completed
121,rigid,3393,3967,4651,574,684,1258,completed
122,rigid,3393,3972,4485,579,513,1092,completed
123,rigid,3393,3974,4569,581,595,1176,completed
124,rigid,3393,3976,4670,583,694,1277,completed
125,rigid,3393,3989,4741,596,752,1348,completed
126,rigid,3393,3991,4747,598,756,1354,completed
127,rigid,3395,3993,4592,598,599,1197,completed
128,rigid,3395,3999,4838,604,839,1443,completed
129,rigid,3395,4015,4871,620,856,1476,completed
130,rigid,3395,4022,4893,627,871,1498,completed
131,rigid,3395,4022,4742,627,720,1347,completed
132,rigid,3395,4028,4776,633,748,1381,completed
133,rigid,3395,4031,4837,636,806,1442,completed
134,rigid,3395,4039,4803,644,764,1408,completed
135,rigid,3395,4042,4705,647,663,1310,completed
136,rigid,3395,4043,4770,648,727,1375,completed
137,rigid,3395,4109,4847,714,738,1452,completed
138,rigid,3395,4109,4902,714,793,1507,completed
139,rigid,3419,4109,4907,690,798,1488,completed
140,rigid,3724,4397,7937,673,3540,4213,completed
141,rigid,3885,4397,4716,512,319,831,completed
142,rigid,3886,4447,4784,561,337,898,completed
143,rigid,3941,4529,7725,588,3196,3784,completed
144,rigid,3945,4644,7590,699,2946,3645,completed
145,rigid,3946,4670,7641,724,2971,3695,completed
146,rigid,3947,4776,7657,829,2881,3710,completed
147,rigid,3951,4834,7704,883,2870,3753,completed
148,rigid,4177,4834,5535,657,701,1358,completed
149,rigid,4219,4834,4908,615,74,689,completed
150,rigid,4221,4834,5375,613,541,1154,completed
151,rigid,4224,4834,4840,610,6,616,completed
152,rigid,4227,4834,4835,607,1,608,completed
153,rigid,4227,4834,4835,607,1,608,completed
154,rigid,4228,4834,4836,606,2,608,completed
155,rigid,4229,4834,4854,605,20,625,completed
156,rigid,4272,4834,6354,562,1520,2082,completed
157,rigid,4273,4834,5816,561,982,1543,completed
158,rigid,4273,4835,5759,562,924,1486,completed
159,rigid,4273,4840,5965,567,1125,1692,completed
160,rigid,4273,4871,5737,598,866,1464,completed
161,rigid,4275,4871,5733,596,862,1458,completed
162,rigid,4277,4871,5737,594,866,1460,completed
163,rigid,4278,4871,4873,593,2,595,completed
164,rigid,4278,4871,5965,593,1094,1687,completed
165,rigid,4278,4871,5687,593,816,1409,completed
166,rigid,4278,4873,5984,595,1111,1706,completed
167,rigid,4278,4881,5456,603,575,1178,completed
168,rigid,4278,4891,5760,613,869,1482,completed
169,rigid,4278,4907,5778,629,871,1500,completed
170,rigid,4278,4952,6399,674,1447,2121,completed
171,rigid,4278,5014,5721,736,707,1443,completed
172,rigid,4278,5026,5589,748,563,1311,completed
173,rigid,4291,5026,5458,735,432,1167,completed
174,rigid,4292,5061,5925,769,864,1633,completed
175,rigid,4292,5159,6023,867,864,1731,completed
176,rigid,4292,5220,6084,928,864,1792,completed
177,rigid,4292,5240,6086,948,846,1794,completed
178,rigid,4292,5244,6108,952,864,1816,completed
179,rigid,4292,5261,6115,969,854,1823,completed
180,rigid,4292,5276,6140,984,864,1848,completed
181,rigid,4292,5285,6149,993,864,1857,completed
182,rigid,4292,5292,6156,1000,864,1864,completed
183,rigid,4292,5377,6214,1085,837,1922,completed
184,rigid,4292,5428,6284,1136,856,1992,completed
185,rigid,4292,5456,6306,1164,850,2014,completed
186,rigid,4292,5482,6346,1190,864,2054,completed
187,rigid,4292,5488,6352,1196,864,2060,completed
188,rigid,4292,5492,6356,1200,864,2064,completed
189,rigid,4303,5492,5587,1189,95,1284,completed
190,rigid,4303,5529,5626,1226,97,1323,completed
191,rigid,4303,5535,5633,1232,98,1330,completed
192,rigid,4303,5586,5675,1283,89,1372,completed
193,rigid,4303,5587,5689,1284,102,1386,completed
194,rigid,4303,5589,5787,1286,198,1484,completed
195,rigid,4303,5601,5703,1298,102,1400,completed
196,rigid,4303,5618,5778,1315,160,1475,completed
197,rigid,4303,5623,5702,1320,79,1399,completed
198,rigid,4303,5626,5709,1323,83,1406,completed
199,rigid,4303,5633,5731,1330,98,1428,completed
200,rigid,4307,5635,5673,1328,38,1366,completed
201,rigid,4307,5673,5873,1366,200,1566,completed
202,rigid,4307,5675,5831,1368,156,1524,completed
203,rigid,4307,5687,5882,1380,195,1575,completed
204,rigid,4307,5689,5884,1382,195,1577,completed
205,rigid,4307,5702,5897,1395,195,1590,completed
206,rigid,4332,5702,5706,1370,4,1374,completed
207,rigid,4341,5703,5706,1362,3,1365,completed
208,rigid,4348,5703,5706,1355,3,1358,completed
209,rigid,4392,5703,7161,1311,1458,2769,completed
210,rigid,4429,5706,16671,1277,10965,12242,completed
211,rigid,4458,5706,5709,1248,3,1251,completed
212,rigid,4462,5707,5734,1245,27,1272,completed
213,rigid,4463,5709,5711,1246,2,1248,completed
214,rigid,4469,5709,5712,1240,3,1243,completed
215,rigid,4523,5709,5710,1186,1,1187,completed
216,rigid,4525,5709,5710,1184,1,1185,completed
217,rigid,4538,5709,5830,1171,121,1292,completed
218,rigid,4550,5712,6096,1162,384,1546,completed
219,rigid,4550,5721,6057,1171,336,1507,completed
220,rigid,4550,5731,6092,1181,361,1542,completed
221,rigid,4550,5733,6092,1183,359,1542,completed
222,rigid,4550,5734,6034,1184,300,1484,completed
223,rigid,4550,5737,6104,1187,367,1554,completed
224,rigid,4550,5737,6119,1187,382,1569,completed
225,rigid,4550,5745,6189,1195,444,1639,completed
226,rigid,4550,5759,6010,1209,251,1460,completed
227,rigid,4550,5760,6145,1210,385,1595,completed
228,rigid,4550,5778,6081,1228,303,1531,completed
229,rigid,4550,5778,6120,1228,342,1570,completed
230,rigid,4550,5787,6100,1237,313,1550,completed
231,rigid,4550,5816,6086,1266,270,1536,completed
232,rigid,4550,5831,6147,1281,316,1597,completed
233,rigid,4550,5844,6151,1294,307,1601,completed
234,rigid,4550,5848,6253,1298,405,1703,completed
235,rigid,4550,5870,6193,1320,323,1643,completed
236,rigid,4550,5871,6192,1321,321,1642,completed
237,rigid,4550,5873,6180,1323,307,1630,completed
238,rigid,4550,5882,6289,1332,407,1739,completed
239,rigid,4550,5884,6173,1334,289,1623,completed
240,rigid,4550,5897,6301,1347,404,1751,completed
241,rigid,4550,5925,6251,1375,326,1701,completed
242,rigid,4550,5956,6267,1406,311,1717,completed
243,rigid,4550,5959,6340,1409,381,1790,completed
244,rigid,4550,5965,6234,1415,269,1684,completed
245,rigid,4550,5965,6347,1415,382,1797,completed
246,rigid,4550,5984,6329,1434,345,1779,completed
247,rigid,4550,5987,6309,1437,322,1759,completed
248,rigid,4550,5995,6372,1445,377,1822,completed
249,rigid,4550,6003,6319,1453,316,1769,completed
250,rigid,4550,6010,6413,1460,403,1863,completed
251,rigid,4550,6020,6417,1470,397,1867,completed
252,rigid,4550,6023,6369,1473,346,1819,completed
253,rigid,4550,6034,6434,1484,400,1884,completed
254,rigid,4550,6049,6405,1499,356,1855,completed
255,rigid,4550,6057,6377,1507,320,1827,completed
256,rigid,4550,6081,6390,1531,309,1840,completed
257,rigid,4550,6084,6362,1534,278,1812,completed
258,rigid,4550,6086,6413,1536,327,1863,completed
259,rigid,4550,6086,6393,1536,307,1843,completed
260,rigid,4550,6092,6358,1542,266,1808,completed
261,rigid,4550,6092,6532,1542,440,1982,completed
262,rigid,4550,6092,6442,1542,350,1892,completed
263,rigid,4550,6096,6401,1546,305,1851,completed
264,rigid,4550,6100,6460,1550,360,1910,completed
265,rigid,4550,6103,6393,1553,290,1843,completed
266,rigid,4550,6104,6469,1554,365,1919,completed
267,rigid,4550,6107,6447,1557,340,1897,completed
268,rigid,4550,6108,6363,1558,255,1813,completed
269,rigid,4550,6115,6436,1565,321,1886,completed
270,rigid,4550,6119,6432,1569,313,1882,completed
271,rigid,4550,6120,6438,1570,318,1888,completed
272,rigid,4550,6133,6477,1583,344,1927,completed
273,rigid,4550,6140,6556,1590,416,2006,completed
274,rigid,4550,6145,6542,1595,397,1992,completed
275,rigid,4550,6147,6373,1597,226,1823,completed
276,rigid,4550,6149,6460,1599,311,1910,completed
277,rigid,4550,6151,6458,1601,307,1908,completed
278,rigid,4550,6156,6485,1606,329,1935,completed
279,rigid,4550,6173,6554,1623,381,2004,completed
280,rigid,4550,6180,6473,1630,293,1923,completed
281,rigid,4550,6189,6587,1639,398,2037,completed
282,rigid,4550,6192,6523,1642,331,1973,completed
283,rigid,4550,6193,6535,1643,342,1985,completed
284,rigid,4550,6201,6498,1651,297,1948,completed
285,rigid,4550,6214,6595,1664,381,2045,completed
286,rigid,4550,6234,6527,1684,293,1977,completed
287,rigid,4550,6236,6599,1686,363,2049,completed
288,rigid,4550,6240,6516,1690,276,1966,completed
289,rigid,4550,6251,6597,1701,346,2047,completed
290,rigid,4550,6253,6609,1703,356,2059,completed
291,rigid,4550,6267,6613,1717,346,2063,completed
292,rigid,4550,6284,6700,1734,416,2150,completed
293,rigid,4550,6289,6687,1739,398,2137,completed
294,rigid,4550,6301,6632,1751,331,2082,completed
295,rigid,4550,6306,6665,1756,359,2115,completed
296,rigid,4550,6306,6605,1756,299,2055,completed
297,rigid,4550,6309,6678,1759,369,2128,completed
298,rigid,4550,6319,6694,1769,375,2144,completed
299,rigid,4550,6329,6649,1779,320,2099,completed
300,rigid,4550,6340,6772,1790,432,2222,completed
301,rigid,4550,6346,6714,1796,368,2164,completed
302,rigid,4550,6347,6694,1797,347,2144,completed
303,rigid,4550,6352,6777,1802,425,2227,completed
304,rigid,4550,6354,6723,1804,369,2173,completed
305,rigid,4550,6356,6668,1806,312,2118,completed
306,rigid,4550,6358,6731,1808,373,2181,completed
307,rigid,4550,6362,6733,1812,371,2183,completed
308,rigid,4550,6363,6715,1813,352,2165,completed
309,rigid,4550,6369,6752,1819,383,2202,completed
310,rigid,4550,6372,6745,1822,373,2195,completed
311,rigid,4550,6373,6659,1823,286,2109,completed
312,rigid,4550,6377,6715,1827,338,2165,completed
313,rigid,4550,6390,6849,1840,459,2299,completed
314,rigid,4550,6393,6667,1843,274,2117,completed
315,rigid,4550,6393,6757,1843,364,2207,completed
316,rigid,4550,6399,6733,1849,334,2183,completed
317,rigid,4550,6401,6707,1851,306,2157,completed
318,rigid,4550,6405,6768,1855,363,2218,completed
319,rigid,4550,6413,6708,1863,295,2158,completed
320,rigid,4550,6413,6748,1863,335,2198,completed
321,rigid,4550,6417,6720,1867,303,2170,completed
322,rigid,4550,6432,6721,1882,289,2171,completed
323,rigid,4550,6434,6722,1884,288,2172,completed
324,rigid,4550,6436,6734,1886,298,2184,completed
325,rigid,4550,6438,6796,1888,358,2246,completed
326,rigid,4550,6442,6774,1892,332,2224,completed
327,rigid,4550,6447,6697,1897,250,2147,completed
328,rigid,4550,6458,6790,1908,332,2240,completed
329,rigid,4550,6460,6736,1910,276,2186,completed
330,rigid,4550,6460,6755,1910,295,2205,completed
331,rigid,4550,6469,6770,1919,301,2220,completed
332,rigid,4550,6473,6787,1923,314,2237,completed
333,rigid,4550,6477,6832,1927,355,2282,completed
334,rigid,4550,6478,6799,1928,321,2249,completed
335,rigid,4550,6485,6819,1935,334,2269,completed
336,rigid,4550,6498,6818,1948,320,2268,completed
337,rigid,4550,6516,6868,1966,352,2318,completed
338,rigid,4550,6523,6881,1973,358,2331,completed
339,rigid,4550,6527,6830,1977,303,2280,completed
340,rigid,4550,6532,6853,1982,321,2303,completed
341,rigid,4550,6535,6841,1985,306,2291,completed
342,rigid,4550,6542,6901,1992,359,2351,completed
343,rigid,4550,6554,6940,2004,386,2390,completed
344,rigid,4550,6556,6874,2006,318,2324,completed
345,rigid,4550,6577,6903,2027,326,2353,completed
346,rigid,4550,6587,6920,2037,333,2370,completed
347,rigid,4550,6592,6977,2042,385,2427,completed
348,rigid,4550,6595,6956,2045,361,2406,completed
349,rigid,4550,6597,6906,2047,309,2356,completed
350,rigid,4550,6599,7028,2049,429,2478,completed
351,rigid,4550,6605,7008,2055,403,2458,completed
352,rigid,4550,6609,6923,2059,314,2373,completed
353,rigid,4550,6613,6928,2063,315,2378,completed
354,rigid,4550,6632,6951,2082,319,2401,completed
355,rigid,4550,6649,7011,2099,362,2461,completed
356,rigid,4550,6659,7065,2109,406,2515,completed
357,rigid,4550,6665,7062,2115,397,2512,completed
358,rigid,4550,6667,6955,2117,288,2405,completed
359,rigid,4550,6668,7052,2118,384,2502,completed
360,rigid,4550,6678,7054,2128,376,2504,completed
361,rigid,4550,6687,7085,2137,398,2535,completed
362,rigid,4550,6689,7101,2139,412,2551,completed
363,rigid,4550,6694,6904,2144,210,2354,completed
364,rigid,4550,6694,7048,2144,354,2498,completed
365,rigid,4550,6696,7014,2146,318,2464,completed
366,rigid,4550,6697,6990,2147,293,2440,completed
367,rigid,4550,6700,7054,2150,354,2504,completed
368,rigid,4550,6707,7049,2157,342,2499,completed
369,rigid,4550,6708,7080,2158,372,2530,completed
370,rigid,4550,6714,7052,2164,338,2502,completed
371,rigid,4550,6715,7114,2165,399,2564,completed
372,rigid,4550,6715,7035,2165,320,2485,completed
373,rigid,4550,6720,6979,2170,259,2429,completed
374,rigid,4550,6721,7043,2171,322,2493,completed
375,rigid,4550,6722,7068,2172,346,2518,completed
376,rigid,4550,6723,7045,2173,322,2495,completed
377,rigid,4550,6731,7075,2181,344,2525,completed
378,rigid,4550,6733,7066,2183,333,2516,completed
379,rigid,4550,6733,7124,2183,391,2574,completed
380,rigid,4550,6734,7119,2184,385,2569,completed
381,rigid,4550,6736,7200,2186,464,2650,completed
382,rigid,4551,6745,7242,2194,497,2691,completed
383,rigid,4551,6748,7213,2197,465,2662,completed
384,rigid,4551,6752,7154,2201,402,2603,completed
385,rigid,4551,6755,7202,2204,447,2651,completed
386,rigid,4551,6757,6867,2206,110,2316,completed
387,rigid,4551,6768,7081,2217,313,2530,completed
388,rigid,4551,6769,7384,2218,615,2833,completed
389,rigid,4551,6770,7222,2219,452,2671,completed
390,rigid,4551,6772,7275,2221,503,2724,completed
391,rigid,4551,6774,7144,2223,370,2593,completed
392,rigid,4551,6777,7316,2226,539,2765,completed
393,rigid,4551,6787,7247,2236,460,2696,completed
394,rigid,4551,6790,7249,2239,459,2698,completed
395,rigid,4551,6796,7358,2245,562,2807,completed
396,rigid,4551,6799,7218,2248,419,2667,completed
397,rigid,4551,6818,7261,2267,443,2710,completed
398,rigid,4551,6819,7195,2268,376,2644,completed
399,rigid,4551,6830,7288,2279,458,2737,completed
400,rigid,4551,6832,7318,2281,486,2767,completed
401,rigid,4551,6838,7304,2287,466,2753,completed
402,rigid,4551,6838,7317,2287,479,2766,completed
403,rigid,4551,6841,7396,2290,555,2845,completed
404,rigid,4551,6849,7357,2298,508,2806,completed
405,rigid,4551,6853,7328,2302,475,2777,completed
406,rigid,4551,6867,7373,2316,506,2822,completed
407,rigid,4551,6868,7352,2317,484,2801,completed
408,rigid,4551,6874,7367,2323,493,2816,completed
409,rigid,4551,6881,7287,2330,406,2736,completed
410,rigid,4551,6901,7318,2350,417,2767,completed
411,rigid,4551,6903,7434,2352,531,2883,completed
412,rigid,4551,6904,7376,2353,472,2825,completed
413,rigid,4551,6906,7437,2355,531,2886,completed
414,rigid,4551,6920,7359,2369,439,2808,completed
415,rigid,4551,6923,7570,2372,647,3019,completed
416,rigid,4551,6928,7358,2377,430,2807,completed
417,rigid,4551,6940,7443,2389,503,2892,completed
418,rigid,4551,6951,7333,2400,382,2782,completed
419,rigid,4551,6955,7432,2404,477,2881,completed
420,rigid,4551,6956,7484,2405,528,2933,completed
421,rigid,4551,6977,7432,2426,455,2881,completed
422,rigid,4551,6979,7385,2428,406,2834,completed
423,rigid,4551,6990,7449,2439,459,2898,completed
424,rigid,4551,7008,7484,2457,476,2933,completed
425,rigid,4551,7011,7477,2460,466,2926,completed
426,rigid,4551,7014,7509,2463,495,2958,completed
427,rigid,4551,7017,7579,2466,562,3028,completed
428,rigid,4551,7028,7505,2477,477,2954,completed
429,rigid,4551,7035,7490,2484,455,2939,completed
430,rigid,4551,7043,7465,2492,422,2914,completed
431,rigid,4551,7044,7498,2493,454,2947,completed
432,rigid,4551,7045,7564,2494,519,3013,completed
433,rigid,4578,7048,9816,2470,2768,5238,completed
434,rigid,4596,7048,7418,2452,370,2822,completed
435,rigid,4620,7049,8777,2429,1728,4157,completed
436,rigid,4620,7052,8754,2432,1702,4134,completed
437,rigid,4621,7052,8780,2431,1728,4159,completed
438,rigid,4623,7052,7682,2429,630,3059,completed
439,rigid,4635,7052,8745,2417,1693,4110,completed
440,rigid,4635,7052,8780,2417,1728,4145,completed
441,rigid,4735,7052,7053,2317,1,2318,completed
442,rigid,4736,7053,9665,2317,2612,4929,completed
443,rigid,4737,7054,7378,2317,324,2641,completed
444,rigid,4739,7054,9169,2315,2115,4430,completed
445,rigid,4768,7054,7083,2286,29,2315,completed
446,rigid,4882,7062,9742,2180,2680,4860,completed
447,rigid,4900,7065,7370,2165,305,2470,completed
448,rigid,4907,7066,7096,2159,30,2189,completed
449,rigid,4941,7066,7094,2125,28,2153,completed
450,rigid,4965,7068,7300,2103,232,2335,completed
451,rigid,4971,7068,7955,2097,887,2984,completed
452,rigid,4971,7075,7715,2104,640,2744,completed
453,rigid,4971,7075,7720,2104,645,2749,completed
454,rigid,4972,7075,7426,2103,351,2454,completed
455,rigid,4972,7075,7554,2103,479,2582,completed
456,rigid,4972,7076,8059,2104,983,3087,completed
457,rigid,4973,7076,7785,2103,709,2812,completed
458,rigid,4973,7076,7933,2103,857,2960,completed
459,rigid,4973,7076,7952,2103,876,2979,completed
460,rigid,4974,7080,7755,2106,675,2781,completed
461,rigid,4974,7080,8012,2106,932,3038,completed
462,rigid,4974,7080,7618,2106,538,2644,completed
463,rigid,4999,7080,8808,2081,1728,3809,completed
464,rigid,4999,7081,8809,2082,1728,3810,completed
465,rigid,4999,7081,8809,2082,1728,3810,completed
466,rigid,5002,7081,8809,2079,1728,3807,completed
467,rigid,5002,7081,8809,2079,1728,3807,completed
468,rigid,5002,7083,8811,2081,1728,3809,completed
469,rigid,5003,7083,8811,2080,1728,3808,completed
470,rigid,5003,7085,8813,2082,1728,3810,completed
471,rigid,5003,7085,8813,2082,1728,3810,completed
472,rigid,5004,7085,8813,2081,1728,3809,completed
473,rigid,5004,7085,8813,2081,1728,3809,completed
474,rigid,5004,7094,8822,2090,1728,3818,completed
475,rigid,5004,7094,8822,2090,1728,3818,completed
476,rigid,5004,7096,8824,2092,1728,3820,completed
477,rigid,5004,7096,8824,2092,1728,3820,completed
478,rigid,5005,7101,8829,2096,1728,3824,completed
479,rigid,5005,7101,8829,2096,1728,3824,completed
480,rigid,5005,7101,8829,2096,1728,3824,completed
481,rigid,5006,7101,8539,2095,1438,3533,completed
482,rigid,5006,7114,8842,2108,1728,3836,completed
483,rigid,5006,7114,8842,2108,1728,3836,completed
484,rigid,5007,7114,8842,2107,1728,3835,completed
485,rigid,5007,7114,8842,2107,1728,3835,completed
486,rigid,5007,7115,8843,2108,1728,3836,completed
487,rigid,5008,7115,8843,2107,1728,3835,completed
488,rigid,5008,7115,8843,2107,1728,3835,completed
489,rigid,5008,7115,8843,2107,1728,3835,completed
490,rigid,5008,7119,8847,2111,1728,3839,completed
491,rigid,5008,7119,8847,2111,1728,3839,completed
492,rigid,5008,7119,8847,2111,1728,3839,completed
493,rigid,5009,7119,8847,2110,1728,3838,completed
494,rigid,5009,7124,8852,2115,1728,3843,completed
495,rigid,5009,7124,8852,2115,1728,3843,completed
496,rigid,5009,7124,8852,2115,1728,3843,completed
497,rigid,5009,7124,8852,2115,1728,3843,completed
498,rigid,5009,7144,8872,2135,1728,3863,completed
499,rigid,5010,7144,8872,2134,1728,3862,completed
500,rigid,5010,7144,8872,2134,1728,3862,completed
501,rigid,5010,7144,8872,2134,1728,3862,completed
502,rigid,5029,7195,7307,2166,112,2278,completed
503,rigid,5030,7202,7312,2172,110,2282,completed
504,rigid,5034,7218,7233,2184,15,2199,completed
505,rigid,5037,7218,7247,2181,29,2210,completed
506,rigid,5038,7218,7254,2180,36,2216,completed
507,rigid,5044,7242,7345,2198,103,2301,completed
508,rigid,5045,7247,7920,2202,673,2875,completed
509,rigid,5047,7261,7935,2214,674,2888,completed
510,rigid,5048,7287,7940,2239,653,2892,completed
511,rigid,5048,7304,7882,2256,578,2834,completed
512,rigid,5049,7307,7946,2258,639,2897,completed
513,rigid,5050,7312,7666,2262,354,2616,completed
514,rigid,5051,7316,7522,2265,206,2471,completed
515,rigid,5074,7316,7347,2242,31,2273,completed
516,rigid,5108,7317,7749,2209,432,2641,completed
517,rigid,5142,7318,19414,2176,12096,14272,completed
518,rigid,5146,7333,7899,2187,566,2753,completed
519,rigid,5146,7345,7834,2199,489,2688,completed
520,rigid,5214,7345,7347,2131,2,2133,completed
521,rigid,5220,7345,7346,2125,1,2126,completed
522,rigid,5221,7345,7353,2124,8,2132,completed
523,rigid,5232,7347,7350,2115,3,2118,completed
524,rigid,5232,7347,7566,2115,219,2334,completed
525,rigid,5234,7347,7744,2113,397,2510,completed
526,rigid,5242,7350,7352,2108,2,2110,completed
527,rigid,5244,7352,7952,2108,600,2708,completed
528,rigid,5245,7352,7353,2107,1,2108,completed
529,rigid,5264,7353,9081,2089,1728,3817,completed
530,rigid,5275,7353,7454,2078,101,2179,completed
531,rigid,5275,7357,7387,2082,30,2112,completed
532,rigid,5298,7358,9086,2060,1728,3788,completed
533,rigid,5318,7358,7435,2040,77,2117,completed
534,rigid,5320,7373,8811,2053,1438,3491,completed
535,rigid,5332,7376,12518,2044,5142,7186,completed
536,rigid,5332,7384,12601,2052,5217,7269,completed
537,rigid,5332,7385,12889,2053,5504,7557,completed
